accountID,userID,accountType,accountName,bankName,currentBalance
19285,4626,Checking,Warren-Torres,Warren-Torres,2315.51
19286,4626,Savings,Palmer-Becker,Palmer-Becker,15005.45
19287,4626,Student Loan,Perez-Green Credit Card,Martin Tucker and Holloway,-12183.61
19288,4626,Car Loan,Walters-Marshall Credit Card,Gonzalez Johnson and Ruiz,-18207.75
19289,4627,Checking,Warren-Torres,Warren-Torres,4519.65
19290,4627,Savings,Carrillo LLC,Carrillo LLC,11822.78
19291,4627,Car Loan,Massey-Jones Credit Card,Duncan Ltd,-26820.46
19292,4627,Mortgage,Smith Inc Car Loan,Jefferson-Gray,-126719.41
19293,4627,Student Loan,Reid Inc Checking,Turner Martin and Weiss,-33970.72
19294,4628,Checking,Anderson-Maldonado,Anderson-Maldonado,1014.86
19295,4628,Savings,Hawkins-Robinson,Hawkins-Robinson,13868.92
19296,4628,Mortgage,Wallace Ltd Checking,Pearson-Escobar,-114240.5
19297,4628,Car Loan,Schmidt-Flores Checking,Guzman Sanchez and Russell,-39362.97
19298,4629,Checking,Richard Ltd,Richard Ltd,1676.07
19299,4629,Savings,Eaton-Hernandez,Eaton-Hernandez,15347.38
19300,4629,Car Loan,Ellis Schmidt and Allen Student Loan,Horton-Gibbs,-31805.0
19301,4629,Investments,Rice Smith and Lynch Car Loan,Hudson-Rodriguez,57649.76
19302,4629,Student Loan,Hart Group Credit Card,Ramsey and Sons,-41746.49
19303,4630,Checking,Phillips-Terry,Phillips-Terry,1522.87
19304,4630,Savings,King-Davis,King-Davis,3729.59
19305,4631,Checking,Browning Brown and Kennedy,Browning Brown and Kennedy,4173.78
19306,4631,Savings,Gonzales Group,Gonzales Group,9166.81
19307,4631,Car Loan,Miller-Brown Investments,Gardner-Morales,-5662.23
19308,4631,Investments,Kelley Group Investments,Moreno-Sims,20248.05
19309,4631,Car Loan,Lara-Black Savings,Ortiz Group,-15097.06
19310,4631,Car Loan,Lopez PLC Student Loan,Smith Pineda and Padilla,-16005.25
19311,4631,Credit Card,Sanchez-Coleman Checking,Sullivan Inc,-2037.49
19312,4632,Checking,Hernandez-Edwards,Hernandez-Edwards,616.27
19313,4632,Savings,Martinez-Butler,Martinez-Butler,11524.64
19314,4632,Mortgage,Barry Garrison and Henry Credit Card,Thomas Ruiz and Baker,-173765.61
19315,4632,Student Loan,Lloyd Inc Student Loan,Martinez-Wright,-30793.02
19316,4633,Checking,Williams PLC,Williams PLC,4191.91
19317,4633,Savings,Dunlap Rodriguez and Russo,Dunlap Rodriguez and Russo,6936.26
19318,4633,Investments,Cantu Inc Investments,Ford Campbell and Hart,33638.41
19319,4633,Investments,Lyons Inc Savings,Lopez-Harmon,42869.74
19320,4633,Student Loan,Flores Inc Investments,Miller-Lambert,-40767.81
19321,4634,Checking,Lopez PLC,Lopez PLC,3337.5
19322,4634,Savings,James-Jordan,James-Jordan,15941.9
19323,4634,Car Loan,Johnson King and Rivas Investments,Moran Group,-24115.78
19324,4634,Credit Card,Hart Group Credit Card,Farmer-Nguyen,-4324.0
19325,4635,Checking,Hopkins LLC,Hopkins LLC,2935.48
19326,4635,Savings,Cruz LLC,Cruz LLC,19952.39
19327,4635,Car Loan,Lawrence Group Investments,Wells Inc,-29518.8
19328,4636,Checking,Clark and Sons,Clark and Sons,4584.26
19329,4636,Savings,Browning Brown and Kennedy,Browning Brown and Kennedy,3676.97
19330,4636,Student Loan,Sutton Ltd Credit Card,Valencia Jones and Miller,-40594.62
19331,4637,Checking,Hawkins-Robinson,Hawkins-Robinson,2072.52
19332,4637,Savings,Luna Becker and Hensley,Luna Becker and Hensley,10673.58
19333,4637,Student Loan,Clements-Walker Mortgage,Mason-Scott,-44771.24
19334,4638,Checking,Ramirez-Hanson,Ramirez-Hanson,4448.46
19335,4638,Savings,Williams-Cooke,Williams-Cooke,19964.25
19336,4638,Investments,Evans Wagner and Hansen Savings,Ryan-Tran,95910.22
19337,4638,Investments,Taylor White and Montoya Investments,Strong George and Kelly,43788.89
19338,4638,Car Loan,Kennedy-Wilson Checking,Rivera Ltd,-36281.16
19339,4638,Credit Card,Martin Rodriguez and Mayo Student Loan,Stevens Morris and Kim,-3015.44
19340,4639,Checking,Gonzales Group,Gonzales Group,4848.42
19341,4639,Savings,Clark and Sons,Clark and Sons,9605.14
19342,4640,Checking,Faulkner Group,Faulkner Group,4466.32
19343,4640,Savings,Barrett Group,Barrett Group,1748.6
19344,4640,Mortgage,Matthews LLC Car Loan,Carter-Long,-223201.86
19345,4640,Investments,Jones-Oconnor Savings,Harrison-Ward,79876.01
19346,4640,Investments,Patterson-Thompson Savings,Murray and Sons,64533.76
19347,4641,Checking,Smith-Nguyen,Smith-Nguyen,1173.91
19348,4641,Savings,Simmons Mullins and Guerrero,Simmons Mullins and Guerrero,8813.15
19349,4641,Investments,Morales Higgins and Gomez Investments,Johnson LLC,31770.19
19350,4641,Student Loan,Hill-Pierce Checking,Harper Ryan and Morgan,-37871.42
19351,4642,Checking,Cruz LLC,Cruz LLC,593.95
19352,4642,Savings,Hopkins LLC,Hopkins LLC,12385.36
19353,4642,Credit Card,Davis-Walker Mortgage,Williams-Blake,-1428.58
19354,4642,Mortgage,Johns Ford and Levine Car Loan,Le-Evans,-140898.6
19355,4642,Car Loan,Murphy Lynch and Gay Mortgage,Simmons Group,-30450.74
19356,4642,Credit Card,Huerta-Lewis Savings,Thompson and Sons,-3527.47
19357,4643,Checking,Martinez-Butler,Martinez-Butler,2924.76
19358,4643,Savings,Brown-Thomas,Brown-Thomas,9687.72
19359,4643,Mortgage,Avila Stein and Bates Savings,Jackson White and Bowers,-105351.24
19360,4643,Credit Card,Mann and Sons Car Loan,Pierce Ltd,-1339.54
19361,4644,Checking,Dunlap Rodriguez and Russo,Dunlap Rodriguez and Russo,1989.1
19362,4644,Savings,Barrett Group,Barrett Group,1503.41
19363,4644,Credit Card,Brown PLC Checking,Tran-Gonzalez,-4920.42
19364,4644,Student Loan,Gonzales Parrish and Landry Student Loan,Moore PLC,-34621.73
19365,4645,Checking,Gonzales Group,Gonzales Group,892.52
19366,4645,Savings,Williams-Khan,Williams-Khan,6384.45
19367,4645,Mortgage,Jones PLC Mortgage,Watkins Evans and Gardner,-150515.85
19368,4645,Investments,Norris Henry and Cole Credit Card,Gilmore Ortiz and Benton,29038.17
19369,4645,Credit Card,Hill-Pierce Checking,Gamble-Smith,-4230.98
19370,4646,Checking,Chavez Schwartz and Williams,Chavez Schwartz and Williams,2808.95
19371,4646,Savings,Ramirez-Hanson,Ramirez-Hanson,19591.55
19372,4646,Mortgage,Johnson LLC Car Loan,Barnes Inc,-212090.24
19373,4647,Checking,Mason-Mcclure,Mason-Mcclure,189.58
19374,4647,Savings,Clark and Sons,Clark and Sons,11707.81
19375,4647,Car Loan,Morales Higgins and Gomez Investments,Gomez PLC,-16268.57
19376,4647,Student Loan,Hawkins-Bell Investments,Mitchell Sims and Miranda,-7937.41
19377,4648,Checking,Browning Brown and Kennedy,Browning Brown and Kennedy,3353.05
19378,4648,Savings,Payne-Johnson,Payne-Johnson,5745.28
19379,4648,Mortgage,Lee LLC Investments,Ewing-Smith,-193547.44
19380,4649,Checking,Pineda-Shields,Pineda-Shields,1691.58
19381,4649,Savings,Phillips-Terry,Phillips-Terry,6365.57
19382,4649,Investments,Hayes-Bishop Checking,Fowler Alexander and Brown,57599.68
19383,4649,Credit Card,Martin Rodriguez and Mayo Student Loan,Russo Inc,-1810.21
19384,4649,Mortgage,Orr Inc Checking,Marshall-Schneider,-189060.16
19385,4650,Checking,Payne-Johnson,Payne-Johnson,1747.78
19386,4650,Savings,Mathis Aguilar and Santiago,Mathis Aguilar and Santiago,6146.28
19387,4650,Student Loan,Smith Price and Terry Checking,Daniel Ltd,-33997.4
19388,4650,Investments,Riley-Johnson Car Loan,Hopkins LLC,36471.55
19389,4650,Car Loan,Alexander Ltd Student Loan,Wallace and Sons,-33626.71
19390,4651,Checking,Hawkins-Robinson,Hawkins-Robinson,1087.0
19391,4651,Savings,Warren-Torres,Warren-Torres,12313.98
19392,4652,Checking,Richard Ltd,Richard Ltd,4806.91
19393,4652,Savings,Eaton-Hernandez,Eaton-Hernandez,4987.76
19394,4652,Mortgage,Mcmahon PLC Car Loan,Cain PLC,-128294.3
19395,4652,Credit Card,Hopkins Rangel and Bartlett Credit Card,Lopez and Sons,-519.01
19396,4652,Car Loan,Clark-Garcia Car Loan,Black-Walker,-7242.41
19397,4653,Checking,Williams-Khan,Williams-Khan,4799.71
19398,4653,Savings,Garcia-Jacobson,Garcia-Jacobson,18184.85
19399,4653,Student Loan,Perry-Alvarez Savings,Carter-Thomas,-41610.75
19400,4653,Student Loan,Martinez LLC Credit Card,Ray-Wilson,-19686.96
19401,4653,Mortgage,Dean LLC Checking,Butler-King,-249261.2
19402,4654,Checking,Hudson-Chan,Hudson-Chan,2732.85
19403,4654,Savings,Martinez-Butler,Martinez-Butler,4581.36
19404,4654,Credit Card,Smith Ltd Car Loan,Meyers Inc,-2641.67
19405,4654,Car Loan,Taylor-Walker Credit Card,Valentine Sutton and Leach,-27912.27
19406,4655,Checking,Smith-Nguyen,Smith-Nguyen,4210.97
19407,4655,Savings,Brown-Thomas,Brown-Thomas,17068.15
19408,4655,Student Loan,Johns Ford and Levine Car Loan,Dominguez Williams and Diaz,-7860.52
19409,4656,Checking,Browning Brown and Kennedy,Browning Brown and Kennedy,1304.41
19410,4656,Savings,Hernandez-Edwards,Hernandez-Edwards,17983.08
19411,4656,Investments,Hopkins Rangel and Bartlett Credit Card,Harris Stephens and Castillo,58000.03
19412,4656,Car Loan,White-Camacho Car Loan,Howell Sanders and Fields,-15565.21
19413,4656,Credit Card,Clark-Garcia Car Loan,Casey Inc,-778.22
19414,4657,Checking,Dougherty Greene and Johnston,Dougherty Greene and Johnston,537.44
19415,4657,Savings,Payne-Johnson,Payne-Johnson,7615.43
19416,4657,Credit Card,Lee-Campbell Credit Card,Yates LLC,-3137.1
19417,4657,Investments,Reid Inc Checking,Hendrix Miller and Mcdaniel,71029.53
19418,4657,Mortgage,Wilson and Sons Savings,Weaver-Andrews,-60895.71
19419,4657,Car Loan,Figueroa Smith and Meyer Mortgage,Alvarez Inc,-12522.16
19420,4658,Checking,Crawford Martin and Nelson,Crawford Martin and Nelson,3110.26
19421,4658,Savings,Hernandez-Edwards,Hernandez-Edwards,14888.41
19422,4658,Car Loan,Crosby-Brooks Car Loan,Rogers LLC,-31010.09
19423,4658,Mortgage,Cardenas Morrow and Whitney Credit Card,Edwards Robles and Taylor,-77567.83
19424,4658,Investments,Baxter-Rodriguez Student Loan,Sandoval Group,30117.39
19425,4659,Checking,Williams PLC,Williams PLC,3435.28
19426,4659,Savings,Gonzales Group,Gonzales Group,9581.41
19427,4659,Mortgage,Mcclain Cline and Rivera Credit Card,Rivas-Jimenez,-143407.14
19428,4659,Student Loan,Jones Waller and Johnson Mortgage,Bennett Maldonado and Young,-18036.23
19429,4659,Car Loan,Elliott-Kennedy Student Loan,Beck Butler and Smith,-26386.49
19430,4659,Mortgage,Reid Inc Checking,Bennett Rodriguez and Marshall,-193423.26
19431,4660,Checking,Richard Ltd,Richard Ltd,4491.16
19432,4660,Savings,Williams PLC,Williams PLC,3342.4
19433,4660,Student Loan,Wyatt Rodriguez and Castro Savings,Perry Ltd,-9257.28
19434,4661,Checking,Luna Becker and Hensley,Luna Becker and Hensley,3273.96
19435,4661,Savings,Hernandez-Edwards,Hernandez-Edwards,12900.79
19436,4661,Car Loan,Farley Hernandez and Oconnell Savings,Martinez PLC,-8654.04
19437,4661,Car Loan,Fleming Green and Taylor Student Loan,Cowan Elliott and Smith,-35706.03
19438,4661,Investments,Lindsey-Lyons Investments,Ballard-Green,64253.9
19439,4661,Credit Card,Smith Price and Terry Checking,Marsh-Lopez,-4290.46
19440,4662,Checking,Brown-Hall,Brown-Hall,4672.06
19441,4662,Savings,Johnson Group,Johnson Group,14668.42
19442,4662,Investments,Bridges-Frost Car Loan,Hawkins Group,63558.06
19443,4662,Credit Card,Ramirez Inc Mortgage,Phillips-Dominguez,-4410.35
19444,4662,Mortgage,Wolf-Merritt Car Loan,Burch-Hartman,-115523.3
19445,4662,Student Loan,Jarvis Garcia and Briggs Checking,Hall Roberts and Gibson,-16725.7
19446,4663,Checking,Warren-Torres,Warren-Torres,2940.99
19447,4663,Savings,Dougherty Greene and Johnston,Dougherty Greene and Johnston,1862.18
19448,4663,Car Loan,Hopkins Rangel and Bartlett Credit Card,Jackson-Williams,-5213.22
19449,4663,Credit Card,Ramirez Group Investments,Underwood-Cooke,-4691.31
19450,4663,Investments,Ortiz-Vincent Car Loan,Smith Inc,74995.63
19451,4664,Checking,Ellis Garcia and Fox,Ellis Garcia and Fox,3499.42
19452,4664,Savings,Villegas Weaver and Skinner,Villegas Weaver and Skinner,7973.29
19453,4664,Mortgage,Rosales Group Car Loan,Wiggins-Abbott,-168138.11
19454,4665,Checking,Hopkins LLC,Hopkins LLC,4041.97
19455,4665,Savings,Mays PLC,Mays PLC,13832.87
19456,4665,Student Loan,Baker Group Checking,Gray-Gonzalez,-25976.47
19457,4665,Credit Card,Edwards Jones and Turner Credit Card,Fleming and Sons,-4592.84
19458,4666,Checking,Ellis Garcia and Fox,Ellis Garcia and Fox,4557.57
19459,4666,Savings,Brown-Hall,Brown-Hall,16409.82
19460,4666,Student Loan,Hardy Carter and Perez Savings,Ryan LLC,-14425.0
19461,4666,Mortgage,Burton Adams and Martin Investments,Wilkinson-Rodriguez,-128571.76
19462,4666,Mortgage,Huang Love and Jimenez Student Loan,Smith Henry and Kelley,-99576.94
19463,4667,Checking,Hill-Brennan,Hill-Brennan,1182.91
19464,4667,Savings,Anderson-Maldonado,Anderson-Maldonado,3261.73
19465,4668,Checking,Mathis Aguilar and Santiago,Mathis Aguilar and Santiago,672.44
19466,4668,Savings,Foster Group,Foster Group,6823.17
19467,4668,Mortgage,Martinez-Hansen Student Loan,Ruiz-Gonzalez,-57863.58
19468,4668,Car Loan,Hayes-Bishop Checking,Lopez-Anthony,-34088.87
19469,4669,Checking,Johnson Group,Johnson Group,1958.02
19470,4669,Savings,Ramirez-Hanson,Ramirez-Hanson,3806.39
19471,4669,Car Loan,Krueger LLC Car Loan,Hester Robinson and Sullivan,-37014.87
19472,4670,Checking,Payne-Johnson,Payne-Johnson,746.27
19473,4670,Savings,Palmer-Becker,Palmer-Becker,14818.7
19474,4670,Car Loan,Miller-Nguyen Credit Card,Owens Simon and Chang,-28996.63
19475,4671,Checking,Hawkins-Robinson,Hawkins-Robinson,270.15
19476,4671,Savings,Villegas Weaver and Skinner,Villegas Weaver and Skinner,16412.56
19477,4671,Mortgage,Farley Hernandez and Oconnell Savings,Williams-Lamb,-199252.31
19478,4672,Checking,King-Davis,King-Davis,1622.17
19479,4672,Savings,Pineda-Shields,Pineda-Shields,13532.98
19480,4672,Car Loan,Peterson-Potter Credit Card,Lopez Taylor and Russo,-11085.39
19481,4672,Student Loan,Lyons Inc Savings,Rice-Smith,-9154.28
19482,4673,Checking,Clark and Sons,Clark and Sons,472.26
19483,4673,Savings,Hawkins-Robinson,Hawkins-Robinson,3648.52
19484,4673,Student Loan,Barry Garrison and Henry Credit Card,Pace PLC,-49831.18
19485,4673,Credit Card,Bennett Gray and Morales Investments,Stanley Dominguez and West,-2632.53
19486,4674,Checking,Simmons Mullins and Guerrero,Simmons Mullins and Guerrero,346.77
19487,4674,Savings,Anderson-Maldonado,Anderson-Maldonado,10259.29
19488,4674,Car Loan,Vega-Burns Student Loan,Salazar PLC,-34680.49
19489,4674,Credit Card,Reed and Sons Car Loan,Martin-Coleman,-2763.26
19490,4675,Checking,Luna Becker and Hensley,Luna Becker and Hensley,4010.05
19491,4675,Savings,Cruz LLC,Cruz LLC,5275.44
19492,4675,Student Loan,James Johnson and Spears Savings,Burton-Lopez,-3509.22
19493,4675,Student Loan,Garcia Mcdonald and Stevens Savings,Hess PLC,-45718.81
19494,4675,Car Loan,Lyons Inc Savings,Fields-Anderson,-8219.4
19495,4675,Student Loan,Ruiz PLC Car Loan,Bishop Bullock and Hansen,-18791.46
19496,4676,Checking,Mason-Mcclure,Mason-Mcclure,2481.21
19497,4676,Savings,Brown-Thomas,Brown-Thomas,14661.31
19498,4677,Checking,Rangel Gilmore and Myers,Rangel Gilmore and Myers,4468.97
19499,4677,Savings,Dougherty Greene and Johnston,Dougherty Greene and Johnston,19763.06
19500,4677,Car Loan,Beck Sanchez and Weber Checking,Wyatt Tucker and Bailey,-34394.55
19501,4677,Student Loan,Warren Ward and Lloyd Mortgage,Simmons Harris and Chandler,-48229.25
19502,4677,Student Loan,Patterson-Thompson Savings,Moore-Soto,-28400.89
19503,4678,Checking,Cruz LLC,Cruz LLC,135.33
19504,4678,Savings,Anderson-Maldonado,Anderson-Maldonado,4561.51
19505,4678,Credit Card,Jones PLC Mortgage,Brady Harper and Murray,-3396.98
19506,4678,Investments,Garrett Miller and Moore Savings,Martin Inc,95776.29
19507,4679,Checking,Eaton-Hernandez,Eaton-Hernandez,1519.8
19508,4679,Savings,James-Jordan,James-Jordan,8832.36
19509,4679,Car Loan,Larson Inc Car Loan,Riley LLC,-23058.79
19510,4679,Student Loan,Perry-Alvarez Savings,Riggs Mclean and Robinson,-15884.52
19511,4680,Checking,Ramirez-Hanson,Ramirez-Hanson,1125.43
19512,4680,Savings,Mays PLC,Mays PLC,6447.99
19513,4680,Student Loan,Weaver Allen and Avila Checking,Meyer PLC,-23518.64
19514,4681,Checking,Chavez Schwartz and Williams,Chavez Schwartz and Williams,2136.58
19515,4681,Savings,Lopez PLC,Lopez PLC,13195.26
19516,4681,Investments,Ford and Sons Savings,Lozano-Sullivan,99315.14
19517,4682,Checking,Williams PLC,Williams PLC,279.48
19518,4682,Savings,King-Davis,King-Davis,12800.25
19519,4682,Mortgage,Moore PLC Savings,Garcia Burch and Hale,-122309.18
19520,4682,Car Loan,Jackson Group Checking,Spence-Miller,-28483.03
19521,4682,Mortgage,Chase Smith and Potter Student Loan,Nelson and Sons,-51907.76
19522,4683,Checking,Martinez-Butler,Martinez-Butler,3263.87
19523,4683,Savings,Brown-Hall,Brown-Hall,1547.34
19524,4683,Student Loan,Bell Martinez and Johnson Mortgage,Walker-Walters,-17222.88
19525,4683,Student Loan,Myers Owens and Anderson Student Loan,Harrison Lee and Morgan,-7179.06
19526,4684,Checking,Hopkins LLC,Hopkins LLC,3891.03
19527,4684,Savings,Gonzales Group,Gonzales Group,2937.86
19528,4684,Student Loan,Martinez-Hansen Student Loan,Adams LLC,-38660.97
19529,4684,Student Loan,Johnson-Johnson Checking,Mcdowell Inc,-27950.86
19530,4684,Investments,Sandoval Taylor and Acosta Car Loan,Kane and Sons,4147.5
19531,4684,Student Loan,Hines-Murray Savings,Marquez Jenkins and Jackson,-2702.01
19532,4685,Checking,Smith-Nguyen,Smith-Nguyen,744.91
19533,4685,Savings,Hawkins-Robinson,Hawkins-Robinson,8254.02
19534,4685,Mortgage,Schneider Lindsey and Banks Checking,Chapman Vega and Perry,-67372.64
19535,4686,Checking,Ramirez-Hanson,Ramirez-Hanson,1546.67
19536,4686,Savings,Chavez Schwartz and Williams,Chavez Schwartz and Williams,1727.95
19537,4686,Car Loan,Bryant Group Credit Card,Bernard Jones and Sparks,-30725.66
19538,4686,Car Loan,Howe-Rodriguez Car Loan,Lane Garrett and Perez,-30959.98
19539,4687,Checking,Rangel Gilmore and Myers,Rangel Gilmore and Myers,2185.17
19540,4687,Savings,Pineda-Shields,Pineda-Shields,2929.68
19541,4687,Mortgage,Gonzalez Jimenez and Fitzpatrick Mortgage,Baker-Lopez,-114418.44
19542,4687,Mortgage,Floyd-Medina Checking,Edwards Fritz and Park,-178200.61
19543,4687,Investments,Murphy Fisher and Anthony Mortgage,Peters Ltd,89777.25
19544,4688,Checking,Lopez PLC,Lopez PLC,4418.11
19545,4688,Savings,Gonzales Group,Gonzales Group,2556.4
19546,4688,Mortgage,Contreras Hayes and Knapp Car Loan,Robbins PLC,-154263.0
19547,4688,Credit Card,Koch Inc Savings,Vincent Ltd,-1159.34
19548,4688,Credit Card,Young-Morales Credit Card,Morse Inc,-407.23
19549,4688,Investments,Bailey Evans and Nelson Investments,Pierce Inc,28924.35
19550,4688,Car Loan,Mitchell Group Credit Card,Wood PLC,-31988.45
19551,4689,Checking,Villegas Weaver and Skinner,Villegas Weaver and Skinner,2778.93
19552,4689,Savings,Gonzales Group,Gonzales Group,13915.17
19553,4689,Investments,Garcia Group Mortgage,Johns and Sons,37518.52
19554,4689,Mortgage,Bennett Ramirez and Klein Mortgage,Aguirre-Steele,-204654.43
19555,4690,Checking,Hill-Brennan,Hill-Brennan,4598.09
19556,4690,Savings,Chavez Schwartz and Williams,Chavez Schwartz and Williams,11401.05
19557,4690,Car Loan,Clayton-Robinson Student Loan,Reeves Ramirez and Case,-6622.48
19558,4690,Car Loan,Hernandez-Jones Investments,Rocha-Smith,-21661.11
19559,4691,Checking,Ramirez-Hanson,Ramirez-Hanson,1531.94
19560,4691,Savings,Cruz LLC,Cruz LLC,2773.98
19561,4691,Credit Card,Pearson-Welch Savings,Martinez Inc,-3050.37
19562,4691,Credit Card,Hernandez Inc Investments,Medina and Sons,-750.88
